_id,BIN,SumAREA,WMeanAREA,MaxAREA,MaxVIEWS,MaxSOLAR,WMeanVIEWS,WMeanSOLAR,WMeanCOMPACTNESS,MaxWIDTH,HEIGHTROOF,YEAR,NAME,BBL,LandUseString,ASPECT,SUBWAY800,SUBWAY400,SBIN
8685,1014431,97176.49,7105.04,8185.95,1.73,0.53,24.32,0.26,0.79,82.38,75.200072,1925,,1007850043,MIXED,SIDEBLOCK,6,6,S1014431
8686,1014432,4520.84,1130.21,1130.21,1.11,0.41,13.66,0.25,0.85,18.73,39.340002,1928,,1007850045,COMMERCIAL,SIDEBLOCK,6,6,S1014432
8687,1014433,4725.35,1181.34,1181.34,5.6,0.29,65.72,0.22,0.86,20.47,39.840005,1920,,1007850046,COMMERCIAL,CORNERBLOCK,6,6,S1014433
8688,1014434,160005.37,12308.09,12367.72,1.12,0,27.96,0,0.99,97.57,170.080253,1922,Kaufman Wales Building,1007850067,COMMERCIAL,SIDEBLOCK,6,1,S1014434
8689,1014435,37781.29,3778.13,3778.13,0.45,0,12.53,0,0.9,38.98,80.520072,1917,,1007850073,COMMERCIAL,SIDEBLOCK,6,2,S1014435
8690,1014436,97806.18,6986.2,6991.15,1.97,0.37,27.17,0.04,0.99,71.75,178.790269,1907,,1007850075,INDUSTRIAL,SIDEBLOCK,6,1,S1014436
8691,1014437,13799.32,3449.83,3449.83,1,0.12,26.97,0.12,0.77,27.89,50.516833,1931,,1007850082,INDUSTRIAL,CORNERBLOCK,6,5,S1014437
8692,1014438,127336.94,9095.5,9095.5,1.67,1.5,25.7,0.19,0.99,84.02,181.920277,1923,Miller Bldg,1007860013,COMMERCIAL,SIDEBLOCK,6,2,S1014438
8693,1014439,33077.46,4134.74,4144.1,0.44,0,12.28,0,0.88,38.35,74.980063,1920,,1007860018,INDUSTRIAL,SIDEBLOCK,6,1,S1014439
8694,1014440,101557.4,5973.96,5973.96,5.59,4.76,33.56,0.49,0.95,55.22,201.390318,1925,Aronson Bldg,1007860020,RESIDENTIAL,SIDEBLOCK,6,2,S1014440
8695,1014441,174832.65,12488.17,12529.18,1.48,0.37,29.44,0.06,1,107.22,182.210282,1921,Aronson Bldg,1007860023,COMMERCIAL,SIDEBLOCK,6,2,S1014441
8696,1014442,31710.45,3963.91,3971.88,0.65,0,14.85,0,0.87,36.91,102.850125,1904,,1007860029,INDUSTRIAL,SIDEBLOCK,6,2,S1014442
8697,1014443,6851.22,2283.78,2287.33,0.29,0,8,0,0.74,21.1,34.459841,1910,,1007860031,MIXED,SIDEBLOCK,6,2,S1014443
8698,1014444,83827.21,6448.22,6448.22,2.87,1.26,41.66,0.7,0.71,71.75,149.660225,1902,,1007860042,RESIDENTIAL,CORNERBLOCK,6,6,S1014444
8699,1014445,959295.56,36895.96,36941.7,23.59,6.49,185.29,1.57,0.79,171.39,331.010585,1920,Garment Centre Capitol,1007860051,COMMERCIAL,ENDBLOCK,6,4,S1014445
8700,1014446,30203.5,4314.82,4316.32,0.44,0.03,9.67,0,0.73,47.9,81.510084,1922,,1007860060,INDUSTRIAL,SIDEBLOCK,6,5,S1014446
8701,1014447,9063.2,2265.8,2271.18,0.38,0,9.34,0,0.83,25.13,42.560006,1920,,1007860061,OTHER,SIDEBLOCK,6,5,S1014447
8702,1014448,50614.55,3374.38,3390.63,1.02,0.37,21.16,0.04,0.91,37.8,189.520298,1923,,1007860062,INDUSTRIAL,SIDEBLOCK,6,5,S1014448
8703,1014449,81977.86,5123.62,5123.62,1.9,0.6,25.04,0.06,0.98,57.64,203.800327,1924,,1007860064,COMMERCIAL,SIDEBLOCK,6,5,S1014449
8704,1014450,19568.77,3261.46,3261.46,0.41,0,11.37,0,0.91,36.55,53.369841,1920,,1007860066,INDUSTRIAL,SIDEBLOCK,6,1,S1014450
8705,1014451,174848.79,13450.03,13465.64,3.1,0.69,35.25,0.06,0.97,89.53,162.445895,1904,,1007860068,INDUSTRIAL,SIDEBLOCK,6,1,S1014451
8706,1014452,148111.26,8228.46,8266.68,3.61,2.7,31.48,0.4,1,88.78,214.080339,1924,Shampan Bldg,1007860076,INDUSTRIAL,SIDEBLOCK,6,5,S1014452
8707,1014453,229254.92,9170.2,9192.37,24.41,7.08,158.17,0.81,0.98,94.65,315.100537,1925,,1007870001,INDUSTRIAL,CORNERBLOCK,6,5,S1014453
8708,1014454,278214.52,14642.89,14660.43,10.88,1.82,58.91,0.49,0.98,98.82,248.020401,1924,Bricken Center Building,1007870011,COMMERCIAL,SIDEBLOCK,6,5,S1014454
8709,1014455,95335.86,7333.55,7373.27,0.88,0.64,18.84,0.15,0.99,75.07,169.33025,1913,,1007870020,COMMERCIAL,SIDEBLOCK,6,1,S1014455
8710,1014456,73625.08,4908.34,4919.1,1.92,2.29,18.39,0.23,0.95,50.66,179.150277,1922,,1007870023,COMMERCIAL,SIDEBLOCK,6,1,S1014456
8711,1014457,179961.64,11247.74,11269.8,2.81,0.86,33.89,0.14,1,98.92,206.000329,1923,Bricken Arcade Building,1007870025,COMMERCIAL,SIDEBLOCK,6,1,S1014457
8712,1014458,21118.77,3519.8,3519.8,0.42,0,11.56,0,0.89,35.76,71.690063,1920,,1007870031,INDUSTRIAL,SIDEBLOCK,6,5,S1014458
8713,1014459,681936.12,34096.81,34100.04,19.98,1.74,104.24,0.35,0.72,156.43,258.950439,1921,Garment Centre Capitol (*,1007870040,COMMERCIAL,ENDBLOCK,6,5,S1014459
8714,1014460,487487.56,11630.82,13427.97,63.21,5.15,494.01,1.6,0.96,112.63,542.371018,1930,Nawarre Building,1007870044,COMMERCIAL,CORNERBLOCK,6,5,S1014460
8715,1014461,22012.18,4402.44,4402.44,0.3,0,7.57,0,0.66,56.2,57.180042,1924,,1007870058,COMMERCIAL,SIDEBLOCK,6,5,S1014461
8716,1014462,165215.1,9178.7,9246.19,5.66,3,51.61,0.22,1,93.04,216.820359,1923,,1007870059,COMMERCIAL,SIDEBLOCK,6,5,S1014462
8717,1014463,6975.01,1743.75,1743.75,0.24,0,6.8,0,0.72,17.62,41.770007,1935,,1007870064,INDUSTRIAL,SIDEBLOCK,6,5,S1014463
8718,1014464,52151.1,3476.74,3476.74,1.64,1.25,20.77,0.08,0.88,35.04,179.720283,1923,,1007870065,INDUSTRIAL,SIDEBLOCK,6,5,S1014464
8719,1014465,104539,7467.13,7470.15,0.97,0,22.2,0,0.99,75.59,178.310278,1922,Lefcourt Building,1007870067,INDUSTRIAL,SIDEBLOCK,6,5,S1014465
8720,1014466,75067.44,5004.46,5005.21,2.09,4.19,17.95,0.32,0.95,50.85,180.740279,1924,,1007870070,COMMERCIAL,SIDEBLOCK,6,5,S1014466
8721,1014467,112375.12,7491.67,7491.67,1.67,2.08,20.7,0.16,0.99,75.43,182.59028,1924,,1007870072,COMMERCIAL,SIDEBLOCK,6,5,S1014467
8722,1014468,111987.62,6587.51,6587.51,1.42,1.56,21,0.15,0.98,65.88,204.280324,1924,Crystal Bldg,1007870076,INDUSTRIAL,SIDEBLOCK,6,5,S1014468
8723,1014469,278182.23,12644.68,12647.58,11.69,4.52,92.58,0.7,0.92,98.23,272.920455,1924,Lebros Building,1007870084,INDUSTRIAL,CORNERBLOCK,6,5,S1014469
8724,1014470,5209.73,2604.86,2604.86,0.99,0.23,27.19,0.23,0.98,40.81,17.719947,1971,,1007880001,COMMERCIAL,CORNERBLOCK,6,5,S1014470
8725,1014471,67388.69,3209.04,3213.02,8.64,7.17,63.93,1.21,0.99,50.07,256.410424,1928,,1007880004,INDUSTRIAL,SIDEBLOCK,6,5,S1014471
8726,1014472,43094.57,3314.96,3315.28,0.85,0.25,21.17,0.25,1,51.9,142.300198,1927,,1007880008,INDUSTRIAL,SIDEBLOCK,6,5,S1014472
8727,1014473,18107.57,3017.98,3027.35,0.84,0,19.63,0,0.86,35.6,56.380026,1930,,1007880009,COMMERCIAL,SIDEBLOCK,6,5,S1014473
8728,1014474,169499.13,9970.6,10021.19,1.54,1.12,30.46,0.29,1,98.62,212.000339,1925,,1007880011,INDUSTRIAL,SIDEBLOCK,6,5,S1014474
8729,1014475,90944.19,5349.66,5349.66,1.8,2.91,18.94,0.4,0.96,54.86,208.650336,1927,,1007880016,INDUSTRIAL,SIDEBLOCK,6,5,S1014475
8730,1014476,143299.8,8429.43,8438.9,3.1,2.08,39.48,0.64,1,85.89,214.000351,1924,Nelson Bldg,1007880019,INDUSTRIAL,SIDEBLOCK,6,5,S1014476
8731,1014477,16920.85,3384.17,3401.39,0.41,0,11.39,0,0.88,34.68,44.830013,1920,,1007880024,MIXED,SIDEBLOCK,6,5,S1014477
8732,1014478,69663.96,17415.99,17415.99,1.25,0,33.02,0,0.93,89.27,47.810023,1924,Midtown Sta. N.Y. Post Office,1007880026,OTHER,SIDEBLOCK,6,5,S1014478
8733,1014479,7470.15,1867.54,1867.54,0.31,0,8.51,0,0.78,20.93,50.290032,1920,,1007880036,COMMERCIAL,SIDEBLOCK,6,5,S1014479
8734,1014480,138953.88,10688.77,10691.24,1.91,0.44,42.69,0.13,0.99,89.53,166.720267,1910,Carlin Bldg,1007880037,COMMERCIAL,SIDEBLOCK,6,5,S1014480
8735,1014481,3067.71,1533.86,1533.86,0.28,0,7.7,0,0.8,19.65,22.63998,1920,,1007880043,COMMERCIAL,SIDEBLOCK,6,5,S1014481
8736,1014482,8772.58,1754.52,1754.52,0.44,0,10.69,0,0.83,22.6,53.870045,1925,,1007880044,MIXED,SIDEBLOCK,6,5,S1014482
8737,1014483,10058.86,2011.77,2023.61,0.31,0,8.69,0,0.84,24.77,53.250046,1925,,1007880045,INDUSTRIAL,SIDEBLOCK,6,5,S1014483
8738,1014484,18567.73,1856.77,1862.15,3.46,1.22,50.04,0.57,0.78,20.93,125.140189,1924,,1007880046,COMMERCIAL,CORNERBLOCK,6,5,S1014484
8739,1014485,451742.05,15058.05,15058.7,31.27,3.09,262.01,1.52,0.94,105.94,393.450724,1929,,1007880049,COMMERCIAL,CORNERBLOCK,6,5,S1014485
8740,1014486,69351.81,4079.52,4079.52,3.64,4.17,34.01,0.74,0.91,41.47,189.270308,1926,,1007880064,INDUSTRIAL,SIDEBLOCK,6,5,S1014486
8741,1014487,90163.81,8196.71,8196.71,1.13,1.13,27.68,0.14,0.99,83.86,133.890195,1921,,1007880066,INDUSTRIAL,SIDEBLOCK,6,5,S1014487
8742,1014488,50326.61,3594.71,3600.52,1.44,1.71,19.65,0.48,0.88,36.12,182.790291,1927,,1007880071,INDUSTRIAL,SIDEBLOCK,6,5,S1014488
8743,1014489,237174.46,12483,12534.56,8.7,3.24,57.93,0.51,0.99,100.46,242.060407,1926,,1007880073,COMMERCIAL,SIDEBLOCK,6,5,S1014489
8744,1014490,191769.64,10093.2,10096.54,4.4,3.17,49.61,0.27,1,98.33,227.880373,1926,The Steinam Bldg,1007880078,INDUSTRIAL,SIDEBLOCK,6,5,S1014490
8745,1014491,111761.57,5588.08,5607.99,0.38,3.41,10.19,0.51,0.8,70.93,253.110421,1925,Juvenile Fashion Bldg,1007880086,INDUSTRIAL,CORNERBLOCK,6,5,S1014491
8746,1014492,6178.48,882.64,882.64,2.73,0.12,40.78,0.12,0.76,14.76,87.149841,1920,,1007880089,COMMERCIAL,SIDEBLOCK,6,5,S1014492
8747,1014493,37969.66,2920.78,2922.4,7.03,0.52,85.07,0.24,1,49.05,160.150237,1927,,1007890001,INDUSTRIAL,CORNERBLOCK,6,5,S1014493
8748,1014494,11366.68,1894.45,1894.45,1.39,0.13,19.67,0.13,0.78,24.02,56.370032,1910,,1007890004,MIXED,SIDEBLOCK,6,5,S1014494
8749,1014495,9547.58,1909.52,1910.59,1.14,0.14,19.17,0.14,0.85,25.95,37.969997,1920,,1007890005,MIXED,SIDEBLOCK,6,5,S1014495
8750,1014496,7965.29,1991.32,1991.32,0.46,0,12.93,0,0.99,40.58,83.789272,1927,,1007890007,INDUSTRIAL,SIDEBLOCK,6,5,S1014496
8751,1014497,178589.25,11161.84,11162.16,3.75,0.39,63.54,0.06,0.99,89.53,200.590326,1925,,1007890009,COMMERCIAL,SIDEBLOCK,6,5,S1014497
8752,1014498,112170.6,6598.27,6598.27,4.54,1.5,35.27,0.24,1,74.7,212.680355,1925,,1007890014,INDUSTRIAL,SIDEBLOCK,6,5,S1014498
8753,1014499,216246.75,16634.53,16716.34,1.32,1.03,32.25,0.21,0.92,87.83,165.460262,1911,United Business Publishe*,1007890021,COMMERCIAL,SIDEBLOCK,6,5,S1014499
8754,1014500,81601.13,6276.97,6286.12,1.17,1.03,19.86,0.09,0.96,72.67,160.360258,1910,,1007890027,INDUSTRIAL,SIDEBLOCK,6,5,S1014500
8755,1014501,237408.58,9892.02,9892.02,16.31,1.41,100.11,0.68,1,98.82,309.4806,1924,,1007890036,COMMERCIAL,CORNERBLOCK,6,6,S1014501
8756,1014502,34164.62,4880.68,4881.43,1.2,0.19,26.47,0.17,0.94,48.52,71.0701,1920,,1007890040,COMMERCIAL,SIDEBLOCK,6,6,S1014502
8757,1014503,9719.8,2429.95,2432.64,1.06,0.12,15.52,0.12,0.79,24.21,38.65,1930,,1007890042,COMMERCIAL,SIDEBLOCK,6,6,S1014503
8758,1014504,8934.04,2233.51,2233.51,1.83,0.16,36,0.1,0.77,22.38,38.65,1925,,1007890043,COMMERCIAL,CORNERBLOCK,6,6,S1014504
8759,1014505,44944.66,2809.05,2809.38,2.96,0,45.44,0,0.85,29.59,187.290316,1928,,1007890044,COMMERCIAL,SIDEBLOCK,6,6,S1014505
8760,1014506,185427.01,13244.87,13290.73,2.09,1.83,38.59,0.2,1,107.97,174.300286,1923,,1007890052,COMMERCIAL,SIDEBLOCK,6,5,S1014506
8761,1014507,16899.32,4224.83,4240.98,0.44,0,12.24,0,0.89,40.03,39.730015,1920,,1007890060,MIXED,SIDEBLOCK,6,5,S1014507
8762,1014508,191629.71,12775.35,12776.75,3.38,3.06,39.62,0.31,1,106.43,184.380302,1923,Freshman Building,1007890062,COMMERCIAL,SIDEBLOCK,6,5,S1014508
8763,1014509,61031.31,4068.75,4068.75,1.57,1.03,29.93,0.07,0.88,38.16,180.670291,1924,,1007890067,INDUSTRIAL,SIDEBLOCK,6,5,S1014509
8764,1014510,92031.35,13147.35,13153.49,1.39,0,27.98,0,1,106.43,57.121007,1908,,1007890069,OTHER,SIDEBLOCK,6,5,S1014510
8765,1014511,115389.01,5769.45,5769.45,9.39,3.36,99.13,0.86,0.95,61.65,251.130427,1927,,1007890075,INDUSTRIAL,SIDEBLOCK,6,5,S1014511
8766,1014512,10527.09,1754.52,1754.52,1.86,0.19,38.05,0.17,0.85,24.02,56.050035,1901,,1007890078,COMMERCIAL,CORNERBLOCK,6,5,S1014512
8767,1014513,14509.74,3627.43,3627.43,1.07,0.23,15.08,0.23,0.98,48.52,27.519978,1925,,1007890079,MIXED,SIDEBLOCK,6,5,S1014513
8768,1014514,5799.05,1932.98,1934.81,0.41,0.19,10.14,0.16,0.87,26.05,27.629976,1920,,1007890082,COMMERCIAL,SIDEBLOCK,6,5,S1014514
8769,1014515,491791.83,23418.69,23465.3,38.61,4.33,338.95,2.52,0.84,130.84,188.14,1963,,1007900001,RESIDENTIAL,ENDBLOCK,4,4,S1014515
8770,1014516,11921.02,1986.8,1991.32,0.85,2.36,17.93,0.89,0.85,24.77,57.29,1920,,1007900008,MIXED,SIDEBLOCK,6,4,S1014516
8771,1014517,7131.08,1426.22,1426.22,0.53,0.58,11.02,0.19,0.82,20.01,63.42,1901,,1007900009,MIXED,SIDEBLOCK,6,4,S1014517
8772,1014518,6861.99,1372.4,1372.4,0.42,0.47,11.05,0.14,0.81,18.54,60.51,1920,,1007900010,MIXED,SIDEBLOCK,6,4,S1014518
8773,1014519,23099.33,3849.92,3853.48,2.18,3.58,30.84,0.89,0.98,60.76,66.68,1890,,1007900011,OTHER,MIDBLOCK,4,3,S1014519
8774,1014520,11834.91,2366.98,2368.06,0.79,0.88,14.08,0.18,0.83,25.69,55.86,1901,,1007900014,MIXED,SIDEBLOCK,6,3,S1014520
8775,1014522,23233.88,2581.94,2608.95,4.78,1.78,52.99,0.71,0.78,27.53,134.55549,1906,,1007907504,MIXED,SIDEBLOCK,6,3,S1014522
8776,1014523,12055.57,1722.22,1722.22,1.71,1.2,21.12,0.31,0.87,24.21,91.547121,1920,,1007907503,MIXED,SIDEBLOCK,6,3,S1014523
8777,1014524,11468.94,2293.79,2298.09,0.42,0.12,11.86,0.03,0.82,25.3,47.68,1920,,1007900018,COMMERCIAL,SIDEBLOCK,6,3,S1014524
8778,1014525,55794.68,7970.67,7970.67,2.51,5.24,52.04,1.52,0.74,88.48,57.31,1950,,1007900028,MIXED,MIDBLOCK,6,3,S1014525
8779,1014526,12728.31,6364.16,6366.85,1.38,0.79,38.57,0.73,1.02,79.63,24.79,1953,,1007900032,COMMERCIAL,CORNERBLOCK,6,3,S1014526
8780,1014527,8901.75,1780.35,1781.43,1.82,4.95,27.8,1.7,0.83,22.28,44.48,1920,,1007900036,MIXED,SIDEBLOCK,6,3,S1014527
8781,1014528,18513.91,3702.78,3702.78,1.89,5.07,27.61,1.4,0.87,37.53,48.18,1900,,1007900037,MIXED,SIDEBLOCK,6,3,S1014528
8782,1014529,10112.68,2022.54,2023.61,1.53,2.92,17.26,0.81,0.77,22.28,48.11,1901,,1007900039,MIXED,SIDEBLOCK,6,3,S1014529
8783,1014530,32044.13,5340.72,5376.57,4.21,2.97,56.03,1.4,0.84,47.6,73.76,1920,,1007900040,RESIDENTIAL,CORNERBLOCK,6,3,S1014530
8784,1014531,4733.43,946.69,947.22,0.97,4.47,17.89,1.73,0.88,18.34,50.74,1890,,1007900044,RESIDENTIAL,SIDEBLOCK,6,3,S1014531
8785,1014532,9192.37,1838.47,1846.01,1.16,0.48,15.55,0.1,0.71,23.33,62.7,1920,,1007900055,RESIDENTIAL,SIDEBLOCK,6,3,S1014532
8786,1014533,10158.43,2031.69,2034.38,0.62,0.08,11.62,0.02,0.75,25.13,49.67,1920,,1007900056,RESIDENTIAL,SIDEBLOCK,6,3,S1014533
8787,1014534,4380.91,876.18,877.26,0.28,0.06,6.91,0.03,0.71,12.53,45.5,1901,,1007900057,RESIDENTIAL,SIDEBLOCK,6,4,S1014534
8788,1014535,4025.7,1006.42,1006.42,0.52,0.64,11.94,0.25,0.93,24.21,37.39,1901,,1007900058,RESIDENTIAL,SIDEBLOCK,6,4,S1014535
8789,1014536,7946.45,1589.29,1595.75,0.75,0.5,15.21,0.14,0.92,26.8,47.36,1920,,1007900059,RESIDENTIAL,SIDEBLOCK,6,4,S1014536
8790,1014537,5005.21,1001.04,1001.04,0.59,2.4,11.66,0.56,0.89,19.65,42.91,1910,,1007900063,RESIDENTIAL,SIDEBLOCK,4,4,S1014537
8791,1014538,5407.57,1351.84,1357.54,0.4,0.9,11.02,0.23,0.75,19.85,79.320797,1920,,1007900064,RESIDENTIAL,SIDEBLOCK,4,4,S1014538
8792,1014539,7292.54,1458.51,1463.89,0.92,3.16,12.9,0.85,0.85,21.1,54.96,1910,,1007900065,RESIDENTIAL,SIDEBLOCK,4,4,S1014539
8793,1014540,7825.36,1304.26,1307.81,1.28,2.58,13.05,0.54,0.81,18.7,67.6,1910,,1007900066,RESIDENTIAL,SIDEBLOCK,4,4,S1014540
8794,1014541,7459.38,1243.23,1243.23,0.55,1.59,9.8,0.32,0.89,21.29,55.09,1910,,1007900067,MIXED,SIDEBLOCK,4,4,S1014541
8795,1014542,11826.84,1971.3,1983.25,0.63,2.04,13.19,0.37,0.82,23.69,60.62,1901,,1007900068,RESIDENTIAL,SIDEBLOCK,4,4,S1014542
8796,1014543,3500.96,700.19,702.34,1.36,1,14.38,0.41,0.76,12.7,58.78,1901,,1007907501,RESIDENTIAL,SIDEBLOCK,6,4,S1014543
8797,1014544,141911.26,17738.91,17738.91,7.93,2.6,100.61,1.37,0.95,123.33,103.16,1938,,1007910001,RESIDENTIAL,CORNERBLOCK,4,4,S1014544
8798,1014545,57199.36,8171.31,8180.56,1.61,1.74,25.25,0.96,0.99,79.82,77.52,1940,,1007910009,RESIDENTIAL,SIDEBLOCK,4,4,S1014545
8799,1014546,61241.21,6124.12,6124.66,10.1,4.18,95.14,2.03,0.97,59.61,126.87,1923,,1007910013,RESIDENTIAL,SIDEBLOCK,4,3,S1014546
8800,1014547,25849.51,3692.77,3697.4,2.95,3.21,33.15,1.47,0.91,38.71,82.35,1909,,1007910016,COMMERCIAL,SIDEBLOCK,4,4,S1014547
8801,1014548,4327.09,1081.77,1081.77,0.47,0.27,10.12,0.08,0.9,20.73,42.45,1910,,1007910018,RESIDENTIAL,SIDEBLOCK,4,4,S1014548
8802,1014549,4068.75,1017.19,1017.19,0.57,0.07,11.01,0.02,0.9,20.01,42.72,1910,,1007910019,RESIDENTIAL,SIDEBLOCK,6,3,S1014549
8803,1014550,5059.03,1011.81,1011.81,1.41,4.67,17.03,0.95,0.9,19.85,43.16,1910,,1007910020,RESIDENTIAL,SIDEBLOCK,6,3,S1014550
8804,1014551,4262.5,1065.63,1065.63,0.66,0,11.73,0,0.9,20.54,44.33,1910,,1007910021,RESIDENTIAL,SIDEBLOCK,6,3,S1014551
8805,1014552,10467.89,2093.58,2093.58,1.57,3.32,24.41,0.67,0.99,40.39,42.89,1910,,1007910022,RESIDENTIAL,MIDBLOCK,6,3,S1014552
8806,1014553,4025.7,1006.42,1006.42,0.76,0.13,13.28,0.03,0.89,19.29,42.76,1910,,1007910024,RESIDENTIAL,MIDBLOCK,6,3,S1014553
8807,1014554,4240.98,1060.24,1060.24,0.77,0.2,13.49,0.05,0.9,20.37,41.39,1911,,1007910025,RESIDENTIAL,MIDBLOCK,6,3,S1014554
8808,1014555,5061.72,1265.4,1267.45,0.65,0.17,12.43,0.04,0.85,20.21,41.76,1901,,1007910026,RESIDENTIAL,MIDBLOCK,6,3,S1014555
8809,1014556,6426.05,1071.01,1071.01,1.44,1.47,15.93,0.41,0.9,20.54,43.22,1910,,1007910027,RESIDENTIAL,SIDEBLOCK,6,3,S1014556
8810,1014557,4243.67,1060.89,1062.94,1.19,0.27,17.09,0.13,0.9,20.54,43.04,1920,,1007917501,RESIDENTIAL,SIDEBLOCK,6,3,S1014557
8811,1014558,12381.82,1768.94,1793.48,4.2,6.15,43.74,1.41,0.66,22.18,72.35,1914,,1007910029,RESIDENTIAL,SIDEBLOCK,6,3,S1014558
8812,1014559,14434.39,2405.84,2421.88,2.14,4.59,25.35,1.53,0.76,24.93,60.6,1920,,1007910030,RESIDENTIAL,SIDEBLOCK,6,3,S1014559
8813,1014560,140490.42,24475.39,30461.84,2.27,2.88,57.17,1.54,0.83,148.62,61.48,1974,,1007910036,RESIDENTIAL,ENDBLOCK,6,3,S1014560
8814,1014561,36731.81,5247.4,5247.4,3.54,6.3,41.9,1.69,0.69,66.24,64.94,1939,,1007910050,RESIDENTIAL,SIDEBLOCK,6,3,S1014561
8815,1014562,6802.78,1700.7,1700.7,0.73,1.18,14.37,0.3,0.8,23.69,32.42,1901,,1007910053,MIXED,SIDEBLOCK,6,3,S1014562
8816,1014565,36262.29,5180.34,5182.82,3.22,7.6,39.53,2.47,0.66,65.88,65.9,1927,,1007910062,RESIDENTIAL,CORNERBLOCK,6,3,S1014565
8817,1014566,14283.7,2856.74,2873.96,0.64,1.26,16.01,0.74,0.83,34.68,61.69,1910,,1007910066,RESIDENTIAL,SIDEBLOCK,6,3,S1014566
8818,1014567,17462.38,2910.45,2911.63,2.57,4.85,25.24,0.93,0.84,34.94,62.58,1915,,1007910068,RESIDENTIAL,SIDEBLOCK,6,3,S1014567
8819,1014568,4391.67,1097.92,1097.92,0.35,0,9.68,0,0.91,21.1,51.62,1901,,1007910069,RESIDENTIAL,SIDEBLOCK,6,3,S1014568
8820,1014569,5328.13,1065.63,1065.63,0.32,0.07,8.83,0.01,0.9,20.54,54.2,1920,,1007910070,RESIDENTIAL,SIDEBLOCK,6,3,S1014569
8821,1014570,7498.35,1499.73,1501.56,0.64,1.32,11.75,0.26,0.73,20.73,57.44,1920,,1007910071,RESIDENTIAL,SIDEBLOCK,6,3,S1014570
8822,1014571,61623.33,10270.59,10279.52,2.37,0.88,41.5,0.3,0.87,72.77,77.48,1920,,1007910078,RESIDENTIAL,CORNERBLOCK,6,4,S1014571
8823,1014572,173246.26,9541.23,10107.3,46.41,6.81,212.75,2.41,0.86,87.5,206.34,1930,,1007927504,MIXED,CORNERBLOCK,6,4,S1014572
8824,1014573,47795.38,5974.4,5977.62,2.36,5.31,30.6,1.5,0.91,57.71,65.13,1962,,1007920008,RESIDENTIAL,SIDEBLOCK,6,4,S1014573
8825,1014574,37789.36,5398.53,5400.79,2.8,6.2,18.91,1.55,0.65,69,65.82,1940,,1007920012,RESIDENTIAL,SIDEBLOCK,6,3,S1014574
8826,1014575,37060.11,6176.65,6183.86,1.18,2.1,27.99,1.29,0.62,69.19,67.37,1918,,1007920020,MIXED,SIDEBLOCK,6,3,S1014575
8827,1014576,43400.04,6200.01,6200.01,3.36,6.55,38.81,1.95,0.64,69.19,66.25,1920,,1007920024,RESIDENTIAL,SIDEBLOCK,6,3,S1014576
8828,1014577,42931.82,6133.16,6140.8,3.59,5.59,39.31,1.67,0.63,68.7,65.14,1925,,1007920028,RESIDENTIAL,SIDEBLOCK,6,3,S1014577
8829,1014578,5414.24,1804.78,1808.34,0.35,0.55,9.73,0.32,0.82,24.41,36.52,1920,,1007920032,MIXED,SIDEBLOCK,6,3,S1014578
8830,1014579,29885.97,3320.66,3320.66,5.8,3.12,82.81,2.33,0.97,44.59,117.92,1900,,1007920033,RESIDENTIAL,CORNERBLOCK,6,3,S1014579
8831,1014580,7082.65,1770.66,1770.66,0.4,0.57,10.34,0.37,0.86,24.11,32.8,1920,,1007920035,OTHER,SIDEBLOCK,6,3,S1014580
8832,1014581,25640.26,4273.38,4273.91,3.25,1.45,31.81,0.82,0.94,46.03,75.01,1900,,1007920036,COMMERCIAL,SIDEBLOCK,6,3,S1014581
8833,1014582,37442.23,6240.37,6275.35,2.59,3.75,41.32,0.87,0.68,59.25,69.34,1920,,1007920038,RESIDENTIAL,CORNERBLOCK,6,3,S1014582
8834,1014583,10077.7,2015.54,2015.54,0.39,0.23,10.21,0.05,0.86,26.44,57.13,1920,,1007920043,MIXED,SIDEBLOCK,6,3,S1014583
8835,1014584,15069.46,1883.68,1883.68,4.46,6,42.13,1.77,0.85,24.05,86.57,1920,,1007927506,MIXED,SIDEBLOCK,6,3,S1014584
8836,1014585,46779.91,5847.49,5850.18,4.9,6,51.31,1.85,0.99,72.11,87.19,1906,,1007927505,MIXED,SIDEBLOCK,6,3,S1014585
8837,1014586,6022.4,2007.47,2007.47,0.32,0,8.95,0,0.8,22.6,31.52,1920,,1007920049,MIXED,SIDEBLOCK,6,3,S1014586
8838,1014587,46274.01,6610.54,6619.8,3.09,3.49,39.93,1.2,0.96,75.2,85.67,1910,,1007920050,OTHER,SIDEBLOCK,6,3,S1014587
8839,1014588,5898.62,1966.24,1969.79,0.34,0,9.65,0,0.72,23.85,35.79,1935,,1007920053,OTHER,SIDEBLOCK,6,3,S1014588
8840,1014591,11592.72,2318.54,2319.62,0.36,0.21,9.88,0.04,0.83,25.49,57.5,1915,,1007920060,MIXED,SIDEBLOCK,6,3,S1014591
8841,1014592,13175.01,2195.84,2195.84,0.85,4.33,11.58,0.73,0.81,24.21,57.29,1915,,1007920061,MIXED,SIDEBLOCK,4,3,S1014592
8842,1014593,11006.09,2201.22,2201.22,0.33,0.17,9.33,0.03,0.81,24.41,57.19,1915,,1007920062,MIXED,SIDEBLOCK,4,3,S1014593
8843,1014594,13433.35,2238.89,2238.89,0.76,2.88,11.39,0.53,0.82,24.57,57.29,1915,,1007920063,MIXED,SIDEBLOCK,4,3,S1014594
